word	pos	bin	lfpm10r	nonce_word	incorrect_answers	correct_answers	correct_odds	correct_log_odds	residual	pred
süteményestál	noun	14	-2.051	FALSE	0	43	44	3.784189633918261	2.262903631973105	1.5212860019451555
takaréktűzhely	noun	19	-1.437	FALSE	3	38	9.75	2.277267285009756	0.48321803997555196	1.7940492450342032
takácsmester	noun	20	-1.368	FALSE	0	43	44	3.784189633918261	1.9355877402662474	1.8486018936520128
tangózik	verb	16	-1.78	FALSE	4	33	6.8	1.916922612182061	0.28653131300128587	1.6303912991807747
tanrend	noun	27	-0.489	FALSE	0	33	34	3.5263605246161616	1.295890090639481	2.230470433976679
tanács	noun	44	1.48	FALSE	0	30	31	3.4339872044851463	0.2761217440057025	3.1578654604794414
tanácskozik	verb	26	-0.64	FALSE	0	44	45	3.8066624897703196	1.6307447044114485	2.1759177853588696
tanácsol	verb	30	-0.132	FALSE	0	28	29	3.367295829986474	0.9731674501563647	2.394128379830108
tanít	verb	41	1.086	FALSE	1	30	15.5	2.740840023925201	-0.25336749070081416	2.9942075146260123
tapétáz	verb	13	-2.154	FALSE	1	29	15	2.70805020110221	1.2413168477748637	1.4667333533273461
tarkarézérc	noun	1	-3.87	FALSE	9	23	2.4	0.8754687373538999	0.06336716744026846	0.8121015699136319
tarol	verb	30	-0.219	FALSE	1	18	9.5	2.2512917986064953	-0.14283658122361415	2.394128379830108
tartalom	noun	46	1.71	FALSE	0	31	32	3.4657359027997265	0.19876514508466356	3.26697075771506
tartozik	verb	50	2.197	FALSE	0	32	33	3.4965075614664802	0.011326209280178946	3.4851813521862978
tejeslány	noun	9	-2.666	FALSE	2	35	12	2.4849066497880004	1.2363838909318925	1.248522758856108
temperamentum	noun	30	-0.181	FALSE	0	21	22	3.091042453358316	0.6969140735282067	2.394128379830108
templomoz	verb	5	-3.092	FALSE	17	26	1.5	0.4054651081081644	-0.6248470562767052	1.03031216438487
tenger	noun	44	1.456	FALSE	2	38	13	2.5649493574615367	-0.592916103017907	3.1578654604794414
terhelődik	verb	26	-0.601	FALSE	1	36	18.5	2.917770732084279	0.7418529467254079	2.1759177853588696
terjed	verb	45	1.547	FALSE	0	27	28	3.332204510175204	0.1197864010779506	3.212418109097251
teríték	noun	30	-0.116	FALSE	1	28	14.5	2.6741486494265287	0.2800202695964193	2.394128379830108
tesped	verb	20	-1.34	FALSE	5	23	4	1.3862943611198906	-0.46230753253212303	1.8486018936520128
testnedv	noun	23	-0.969	FALSE	3	30	7.75	2.0476928433652555	0.03543300385981316	2.0122598395054414
tetszik	verb	48	1.939	FALSE	0	37	38	3.6375861597263857	0.2615101047757035	3.376076054950679
tetvetlenít	verb	2	-3.569	FALSE	9	18	1.9	0.6418538861723947	-0.22480033235904615	0.8666542185314414
tincs	noun	27	-0.473	FALSE	4	28	5.8	1.7578579175523736	-0.47261251642430707	2.230470433976679
tipizál	verb	17	-1.743	FALSE	10	32	3	1.0986122886681098	-0.5863316591304749	1.6849439477985841
tipográfus	noun	26	-0.682	FALSE	5	36	6.166666666666667	1.8191584434161694	-0.35675934194270176	2.1759177853588696
tokmány	noun	26	-0.629	FALSE	19	20	1.05	0.04879016416943205	-2.127127621189439	2.1759177853588696
tokosodik	verb	11	-2.455	FALSE	7	27	3.5	1.252762968495368	-0.10486508759635926	1.357628056091727
tokozódik	verb	11	-2.439	FALSE	12	19	1.5384615384615385	0.43078291609245434	-0.926845139999273	1.357628056091727
torz	adjective	37	0.694	FALSE	0	29	30	3.4011973816621555	0.6252004615073788	2.7759969201547747
totemoszlop	noun	22	-1.169	FALSE	5	28	4.833333333333333	1.575536360758419	-0.38217083012921377	1.9577071908876318
transzplantál	verb	5	-3.092	FALSE	4	30	6.2	1.824549292051046	0.7942371276661764	1.03031216438487
trend	noun	41	1.074	FALSE	1	31	16	2.772588722239781	-0.22161879238623386	2.9942075146260123
tropikus	adjective	27	-0.563	FALSE	6	28	4.142857142857143	1.421385680931161	-0.8090847530455197	2.230470433976679
truccol	verb	9	-2.694	FALSE	26	15	0.5925925925925926	-0.5232481437645479	-1.7717709026206558	1.248522758856108
turné	noun	38	0.819	FALSE	3	24	6.25	1.8325814637483102	-0.9979681050242759	2.830549568772584
tábornagy	noun	29	-0.321	FALSE	1	32	16.5	2.803360380906535	0.46378464969423494	2.3395757312122982
tábornok	noun	40	1.005	FALSE	1	24	12.5	2.5257286443082556	-0.41392622169994975	2.939654866008203
táborozik	verb	25	-0.775	FALSE	1	28	14.5	2.6741486494265287	0.5527835126854672	2.12136513674106
tángál	verb	7	-2.87	FALSE	11	19	1.6666666666666667	0.5108256237659907	-0.6285918378544981	1.139417461620489
tárgylemez	noun	22	-1.096	FALSE	3	33	8.5	2.1400661634962708	0.18235897260863806	1.9577071908876318
téesz	noun	28	-0.444	FALSE	27	12	0.4642857142857143	-0.7672551527136672	-3.0522782353081577	2.285023082594489
tér	noun	49	2.108	FALSE	1	33	17	2.833213344056216	-0.5974153595122755	3.4306287035684884
téveszmerendszer	noun	14	-2.099	FALSE	9	27	2.8	1.0296194171811581	-0.49166658476399794	1.5212860019451555
téveszt	verb	28	-0.386	FALSE	0	26	27	3.295836866004329	1.010813783409839	2.285023082594489
tévhit	noun	37	0.709	FALSE	0	34	35	3.5553480614894135	0.7793511413346369	2.7759969201547747
típusú	adjective	49	2.082	FALSE	0	35	36	3.58351893845611	0.15289023488761821	3.4306287035684884
tópart	noun	28	-0.348	FALSE	0	35	36	3.58351893845611	1.2984958558616198	2.285023082594489
többszörös	adjective	40	1.041	FALSE	0	29	30	3.4011973816621555	0.4615425156539501	2.939654866008203
tököl	verb	22	-1.12	FALSE	2	30	10.333333333333334	2.3353749158170367	0.377667724929404	1.9577071908876318
tömődik	verb	21	-1.26	FALSE	1	32	16.5	2.803360380906535	0.9002058386367117	1.9031545422698222
töredék	noun	34	0.316	FALSE	0	24	25	3.2188758248682006	0.6065368505668528	2.6123389743013457
törköly	noun	27	-0.572	FALSE	9	24	2.5	0.9162907318741551	-1.3141797021025254	2.230470433976679
törzskönyvez	verb	11	-2.365	FALSE	1	37	19	2.9444389791664403	1.586810923074713	1.357628056091727
törékeny	adjective	39	0.894	FALSE	0	31	32	3.4657359027997265	0.5806336854093308	2.8851022173903935
törődik	verb	37	0.7	FALSE	0	31	32	3.4657359027997265	0.6897389826449499	2.7759969201547747
túlium	noun	11	-2.352	FALSE	26	11	0.4444444444444444	-0.8109302162163288	-2.1685582723080565	1.357628056091727
türemlik	verb	11	-2.393	FALSE	21	23	1.0909090909090908	0.0870113769896297	-1.2706166791020976	1.357628056091727
tőzsérkedik	verb	1	-3.87	FALSE	12	19	1.5384615384615385	0.43078291609245434	-0.3813186538211771	0.8121015699136319
un	verb	37	0.632	FALSE	18	12	0.6842105263157895	-0.3794896217049037	-3.15548654185968	2.7759969201547747
urbanizálódik	verb	14	-1.995	FALSE	4	29	6	1.791759469228055	0.2704734672828989	1.5212860019451555
utalvány	noun	38	0.787	FALSE	0	37	38	3.6375861597263857	0.8070365909537995	2.830549568772584
utálkodik	verb	3	-3.393	FALSE	8	31	3.5555555555555554	1.2685113254635072	0.34730445831425666	0.9212068671492509
vabank	noun	12	-2.247	FALSE	36	5	0.16216216216216217	-1.8191584434161694	-3.2313391481257066	1.4121807047095367
vagdalthús	noun	18	-1.542	FALSE	0	35	36	3.58351893845611	1.8440223420397157	1.7394965964163935
vagyon	noun	44	1.466	FALSE	0	30	31	3.4339872044851463	0.2761217440057025	3.1578654604794414
vakaródzik	verb	22	-1.15	FALSE	3	25	6.5	1.8718021769015913	-0.08590501398604139	1.9577071908876318
varieté	noun	26	-0.671	FALSE	19	18	0.95	-0.05129329438755058	-2.227211079746422	2.1759177853588696
vasáru	noun	19	-1.492	FALSE	1	23	12	2.4849066497880004	0.6908574047537965	1.7940492450342032
vegyesbolt	noun	28	-0.451	FALSE	0	21	22	3.091042453358316	0.8060193707638258	2.285023082594489
vektorinvariáns	noun	1	-3.87	FALSE	16	14	0.8823529411764706	-0.12516314295400605	-0.9372647128676375	0.8121015699136319
vendég	noun	45	1.546	FALSE	0	32	33	3.4965075614664802	0.284089452369227	3.212418109097251
verizmus	noun	19	-1.469	FALSE	27	5	0.21428571428571427	-1.540445040947149	-3.334494285981353	1.7940492450342032
verseny	noun	49	2.108	FALSE	0	37	38	3.6375861597263857	0.20695745615789396	3.4306287035684884
viaszoz	verb	2	-3.569	FALSE	11	32	2.75	1.0116009116784799	0.14494669314703892	0.8666542185314414
vicc	noun	41	1.086	FALSE	1	28	14.5	2.6741486494265287	-0.3200588651994863	2.9942075146260123
vicsorog	verb	24	-0.843	FALSE	0	33	34	3.5263605246161616	1.4595480364929097	2.066812488123251
villany	noun	38	0.771	FALSE	0	35	36	3.58351893845611	0.7529693696835238	2.830549568772584
virág	noun	42	1.275	FALSE	0	38	39	3.6635616461296463	0.6148014828858218	3.0487601632438217
virágpor	noun	32	0.057	FALSE	0	32	33	3.4965075614664802	0.9932738844007518	2.503233677065727
visong	verb	18	-1.534	FALSE	1	29	15	2.70805020110221	0.96855360468581575	1.7394965964163935
viszkóz	noun	26	-0.61	FALSE	5	31	5.333333333333333	1.6739764335716716	-0.5019413517871996	2.1759177853588696
viszkózus	adjective	27	-0.482	FALSE	5	36	6.166666666666667	1.8191584434161694	-0.4113119905605113	2.230470433976679
viszonvád	noun	13	-2.163	FALSE	12	13	1.0769230769230769	0.074107972153721835	-1.3926253811736247	1.4667333533273461
viszály	noun	33	0.18	FALSE	1	27	14	2.6390573296152584	0.08127100393172018	2.5577863256835363
vitamindús	adjective	30	-0.13	FALSE	0	30	31	3.4339872044851463	1.0398588246550369	2.394128379830108
vizesvödör	noun	16	-1.849	FALSE	2	31	10.666666666666666	2.367123614131617	0.7367323149508418	1.6303912991807747
volt	noun	23	-0.975	FALSE	0	28	29	3.367295829986474	1.3550359904810318	2.0122598395054414
vulkanizál	verb	10	-2.569	FALSE	4	29	6	1.791759469228055	0.4886840617541373	1.3030754074739175
vád	noun	40	0.987	FALSE	1	23	12	2.4849066497880004	-0.454748216220205	2.939654866008203
változik	verb	46	1.765	FALSE	3	36	9.25	2.224623551524334	-1.042347206190729	3.26697075771506
vászonbetét	noun	4	-3.171	FALSE	2	39	13.333333333333334	2.5902671654458267	1.6145076496787667	0.9757595157670604
védővámrendszer	noun	11	-2.439	FALSE	2	30	10.333333333333334	2.3353749158170367	0.9777468597253094	1.357628056091727
végbél	noun	34	0.305	FALSE	0	23	24	3.1780538303479458	0.565714856046598	2.6123389743013457
vélekedik	verb	36	0.555	FALSE	1	25	13	2.5649493574615367	-0.1564949140754303	2.721444271536965
véresszájú	adjective	25	-0.722	FALSE	1	42	21.5	3.068052935133617	0.9466877983925555	2.12136513674106
vértanú	adjective	29	-0.287	FALSE	1	31	16	2.772588722239781	0.43301299102748125	2.3395757312122982
vízilabdázik	verb	20	-1.302	FALSE	1	26	13.5	2.6026896854443837	0.7540877917923702	1.8486018936520128
vörös	adjective	46	1.699	FALSE	0	23	24	3.1780538303479458	-0.08891692736711723	3.26697075771506
zenekar	noun	47	1.823	FALSE	1	37	19	2.9444389791664403	-0.3770844271664321	3.3215234063328696
zománcáru	noun	12	-2.237	FALSE	4	33	6.8	1.916922612182061	0.5047419074725242	1.4121807047095367
zord	adjective	38	0.749	FALSE	1	32	16.5	2.803360380906535	-0.027189187866051366	2.830549568772584
zsúfolódik	verb	23	-0.937	FALSE	0	37	38	3.6375861597263857	1.6253263202209434	2.0122598395054414
zuboly	noun	10	-2.569	FALSE	11	16	1.4166666666666667	0.3483066942682158	-0.9547687132057017	1.3030754074739175
zártkörű	adjective	36	0.486	FALSE	0	34	35	3.5553480614894135	0.8339037899524465	2.721444271536965
zörög	verb	32	0.052	FALSE	0	34	35	3.5553480614894135	1.052114384423685	2.503233677065727
állvány	noun	37	0.649	FALSE	0	29	30	3.4011973816621555	0.6252004615073788	2.7759969201547747
állótükör	noun	16	-1.813	FALSE	0	35	36	3.58351893845611	1.9531276392753347	1.6303912991807747
álomkór	noun	22	-1.096	FALSE	0	33	34	3.5263605246161616	1.5686533337285287	1.9577071908876318
általad	verb	43	1.316	FALSE	0	28	29	3.367295829986474	0.26398301812484	3.103312811861631
ár	noun	48	1.907	FALSE	1	28	14.5	2.6741486494265287	-0.7019274055241533	3.376076054950679
áradmány	noun	9	-2.64	FALSE	14	16	1.1333333333333333	0.125163142954006	-1.1233596159021018	1.248522758856108
árstop	noun	11	-2.365	FALSE	11	26	2.25	0.8109302162163288	-0.5466978398753986	1.357628056091727
árus	adjective	28	-0.422	FALSE	2	36	12.333333333333334	2.512305623976115	0.22728254138162454	2.285023082594489
áruszállítmány	noun	15	-1.926	FALSE	0	47	48	3.871201010907891	2.295362360344925	1.5758386505629651
ég	noun	45	1.592	FALSE	0	29	30	3.4011973816621555	0.18877927256490226	3.212418109097251
égitest	noun	35	0.434	FALSE	0	19	20	2.995732273553991	0.3288406506348334	2.6668916229191555
ékszer	noun	39	0.854	FALSE	0	26	27	3.295836866004329	0.41073464861393333	2.8851022173903935
érkezik	verb	48	1.898	FALSE	2	23	8	2.0794415416798357	-1.2966345132708463	3.376076054950679
érlelődik	verb	30	-0.188	FALSE	1	27	14	2.6390573296152584	0.24492894978514898	2.394128379830108
értékesít	verb	34	0.344	FALSE	0	30	31	3.4339872044851463	0.8216482301837985	2.6123389743013457
évfolyam	noun	47	1.79	FALSE	0	29	30	3.4011973816621555	0.07967397532928314	3.3215234063328696
írótoll	noun	17	-1.642	FALSE	3	41	10.5	2.3513752571634776	0.6664313093648929	1.6849439477985841
ízesedik	verb	13	-2.154	FALSE	3	27	7	1.9459101490553132	0.47917679572796673	1.4667333533273461
ólom	noun	35	0.451	FALSE	1	29	15	2.70805020110221	0.04115857818305264	2.6668916229191555
ómagyar	adjective	28	-0.441	FALSE	2	33	11.333333333333334	2.4277482359480516	0.14272515335356128	2.285023082594489
öklelődzik	verb	7	-2.916	FALSE	16	21	1.2941176470588236	0.25782910930209985	-0.881588352318389	1.139417461620489
öklelőzik	verb	6	-3.025	FALSE	19	9	0.5	-0.6931471805599453	-1.7780119935626246	1.0848648130026795
öklendez	verb	14	-2.092	FALSE	0	41	42	3.7376696182833684	2.2163836163382125	1.5212860019451555
ökonómus	noun	15	-1.941	FALSE	12	22	1.7692307692307692	0.5705448584676129	-1.0052937920953526	1.5758386505629651
örmény	adjective	38	0.795	FALSE	0	23	24	3.1780538303479458	0.3475042615753595	2.830549568772584
örvend	verb	39	0.854	FALSE	0	33	34	3.5263605246161616	0.6412583072257658	2.8851022173903935
öröm	noun	45	1.607	FALSE	0	31	32	3.4657359027997265	0.2533177937024733	3.212418109097251
össztűz	noun	27	-0.523	FALSE	3	25	6.5	1.8718021769015913	-0.35866825707508937	2.230470433976679
ötletdús	adjective	19	-1.457	FALSE	1	34	17.5	2.8622008809294686	1.0681516358952647	1.7940492450342032
ötvöződik	verb	31	-0.033	FALSE	4	30	6.2	1.824549292051046	-0.6241317363968729	2.4486810284479175
újgazdag	noun	29	-0.337	FALSE	1	26	13.5	2.6026896854443837	0.26311395423208384	2.3395757312122982
üldögél	verb	32	0.041	FALSE	0	32	33	3.4965075614664802	0.9932738844007518	2.503233677065727
üveg	noun	45	1.54	FALSE	0	29	30	3.4011973816621555	0.18877927256490226	3.212418109097251
üzemanyagár	noun	27	-0.49	FALSE	3	26	6.75	1.9095425048844386	-0.32092792909224216	2.230470433976679
őrült	noun	31	-0.042	FALSE	0	28	29	3.367295829986474	0.9186148015385552	2.4486810284479175
űrlap	noun	40	1.015	FALSE	0	25	26	3.258096538021482	0.3184416720132768	2.939654866008203
